date;marketPrice
2022-02-07;4.83628
2022-02-06;4.84133
2022-02-05;4.84151
2022-02-04;4.8417
2022-02-03;4.8598
2022-02-02;4.87305
2022-02-01;4.86794
2022-01-31;4.86069
2022-01-30;4.85698
2022-01-29;4.85717
2022-01-28;4.85736
2022-01-27;4.85936
2022-01-26;4.85648
2022-01-25;4.85574
2022-01-24;4.87506
2022-01-23;4.8918
2022-01-22;4.892
2022-01-21;4.89219
2022-01-20;4.89636
2022-01-19;4.89241
2022-01-18;4.89942
2022-01-17;4.90468
2022-01-16;4.90816
2022-01-15;4.90835
2022-01-14;4.90854
2022-01-13;4.91791
2022-01-12;4.9211
2022-01-11;4.92004
2022-01-10;4.92147
2022-01-09;4.92645
2022-01-08;4.92665
2022-01-07;4.92684
2022-01-06;4.9412
2022-01-05;4.95208
2022-01-04;4.96308
2022-01-03;4.96503
2022-01-02;4.96257
2022-01-01;4.96277
2021-12-31;4.96296
2021-12-30;4.96143
2021-12-29;4.95971
2021-12-28;4.96097
2021-12-27;4.95855
2021-12-26;4.9571
2021-12-25;4.95729
2021-12-24;4.95749
2021-12-23;4.95718
2021-12-22;4.94647
2021-12-21;4.93327
2021-12-20;4.93671
2021-12-19;4.94625
2021-12-18;4.94645
2021-12-17;4.94665
2021-12-16;4.94316
2021-12-15;4.94361
2021-12-14;4.94992
2021-12-13;4.95702
2021-12-12;4.96001
2021-12-11;4.96021
2021-12-10;4.96041
2021-12-09;4.96455
2021-12-08;4.96388
2021-12-07;4.96772
2021-12-06;4.93786
2021-12-05;4.93473
2021-12-04;4.93493
2021-12-03;4.93513
2021-12-02;4.93694
2021-12-01;4.93568
2021-11-30;4.93681
2021-11-29;4.94889
2021-11-28;4.9657
2021-11-27;4.9659
2021-11-26;4.9661
2021-11-25;4.98312
2021-11-24;4.98107
2021-11-23;5.57125
2021-11-22;4.99525
2021-11-21;5.00688
2021-11-20;5.00709
2021-11-19;5.00729
2021-11-18;5.00711
2021-11-17;5.01468
2021-11-16;5.01605
2021-11-15;5.00982
2021-11-14;5.00551
2021-11-13;5.00572
2021-11-12;5.00592
2021-11-11;4.99736
2021-11-10;4.98807
2021-11-09;4.99232
2021-11-08;4.99001
2021-11-07;4.98842
2021-11-06;4.98863
2021-11-05;4.98881
2021-11-04;4.98388
2021-11-03;4.97371
2021-11-02;4.97841
2021-11-01;4.97948
2021-10-31;4.97969
2021-10-30;4.97989
2021-10-29;4.9801
2021-10-28;4.97009
2021-10-27;4.97831
2021-10-26;4.97903
2021-10-25;4.97491
2021-10-24;4.96913
2021-10-23;4.96933
2021-10-22;4.96954
2021-10-21;4.97359
2021-10-20;4.97185
2021-10-19;4.97089
2021-10-18;4.97425
2021-10-17;4.96916
2021-10-16;4.96936
2021-10-15;4.96957
2021-10-14;4.96107
2021-10-13;4.94853
2021-10-12;4.95072
2021-10-11;4.94694
2021-10-10;4.94999
2021-10-09;4.95019
2021-10-08;4.9504
2021-10-07;4.94905
2021-10-06;4.94487
2021-10-05;4.9475
2021-10-04;4.94276
2021-10-03;4.95373
2021-10-02;4.95393
2021-10-01;4.95414
2021-09-30;4.95492
2021-09-29;4.95316
2021-09-28;4.95779
2021-09-27;4.97322
2021-09-26;4.97928
2021-09-25;4.97949
2021-09-24;4.97969
2021-09-23;4.97909
2021-09-22;4.97533
2021-09-21;4.96678
2021-09-20;4.98198
2021-09-19;4.98732
2021-09-18;4.98753
2021-09-17;4.98774
2021-09-16;4.98774
2021-09-15;4.98553
2021-09-14;4.98894
2021-09-13;4.98744
2021-09-12;4.98558
2021-09-11;4.98579
2021-09-10;4.98599
2021-09-09;4.99202
2021-09-08;4.99531
2021-09-07;4.99625
2021-09-06;4.99242
2021-09-05;4.99155
2021-09-04;4.99176
2021-09-03;4.99197
2021-09-02;4.99241
2021-09-01;4.9927
2021-08-31;4.98961
2021-08-30;4.98808
2021-08-29;4.982
2021-08-28;4.98221
2021-08-27;4.98242
2021-08-26;4.98099
2021-08-25;4.98202
2021-08-24;4.97874
2021-08-23;4.97335
2021-08-22;4.97089
2021-08-21;4.9711
2021-08-20;4.97131
2021-08-19;4.97709
2021-08-18;4.97575
2021-08-17;4.97754
2021-08-16;4.97643
2021-08-15;4.97472
