date;marketPrice
2023-11-07;5.3439
2023-11-06;5.34792
2023-11-05;5.34224
2023-11-04;5.34248
2023-11-03;5.34272
2023-11-02;5.33318
2023-11-01;5.3186
2023-10-31;5.31025
2023-10-30;5.30256
2023-10-29;5.30568
2023-10-28;5.30592
2023-10-27;5.30616
2023-10-26;5.31167
2023-10-25;5.32226
2023-10-24;5.31448
2023-10-23;5.29794
2023-10-22;5.32529
2023-10-21;5.32554
2023-10-20;5.32578
2023-10-19;5.33694
2023-10-18;5.35619
2023-10-17;5.35713
2023-10-16;5.35791
2023-10-15;5.35912
2023-10-14;5.35937
2023-10-13;5.35961
2023-10-12;5.35515
2023-10-11;5.34667
2023-10-10;5.33399
2023-10-09;5.3282
2023-10-08;5.30678
2023-10-07;5.30702
2023-10-06;5.30726
2023-10-05;5.30355
2023-10-04;5.30119
2023-10-03;5.33238
2023-10-02;5.34213
2023-10-01;5.34507
2023-09-30;5.34531
2023-09-29;5.34555
2023-09-28;5.34179
2023-09-27;5.35392
2023-09-26;5.34966
2023-09-25;5.35659
2023-09-24;5.35534
2023-09-23;5.35559
2023-09-22;5.35583
2023-09-21;5.3618
2023-09-20;5.37999
2023-09-19;5.3759
2023-09-18;5.38116
2023-09-17;5.39346
2023-09-16;5.3937
2023-09-15;5.39395
2023-09-14;5.38797
2023-09-13;5.35463
2023-09-12;5.36126
2023-09-11;5.35632
2023-09-10;5.36083
2023-09-09;5.36107
2023-09-08;5.36131
2023-09-07;5.35889
2023-09-06;5.36084
2023-09-05;5.37124
2023-09-04;5.37413
2023-09-03;5.37096
2023-09-02;5.3712
2023-09-01;5.37145
2023-08-31;5.35305
2023-08-30;5.34832
2023-08-29;5.34729
2023-08-28;5.34131
2023-08-27;5.32668
2023-08-26;5.32693
2023-08-25;5.32717
2023-08-24;5.33454
2023-08-23;5.31961
2023-08-22;5.30853
2023-08-21;5.29562
2023-08-20;5.29909
2023-08-19;5.29933
2023-08-18;5.29957
2023-08-17;5.30868
2023-08-16;5.31885
2023-08-15;5.32889
2023-08-14;5.33761
2023-08-13;5.33507
2023-08-12;5.33532
2023-08-11;5.33556
2023-08-10;5.3347
2023-08-09;5.33899
2023-08-08;5.33541
2023-08-07;5.32591
2023-08-06;5.32981
2023-08-05;5.33005
2023-08-04;5.33029
2023-08-03;5.33752
2023-08-02;5.34863
2023-08-01;5.36378
2023-07-31;5.36591
2023-07-30;5.35384
2023-07-29;5.35408
2023-07-28;5.35433
2023-07-27;5.35865
2023-07-26;5.34901
2023-07-25;5.35126
2023-07-24;5.34458
2023-07-23;5.33125
2023-07-22;5.3315
2023-07-21;5.33174
2023-07-20;5.33195
2023-07-19;5.32648
2023-07-18;5.31441
2023-07-17;5.3041
2023-07-16;6.23175
2023-07-15;5.31233
2023-07-14;5.31257
2023-07-13;5.31334
2023-07-12;5.30963
2023-07-11;5.30577
2023-07-10;5.29305
2023-07-09;5.30282
2023-07-08;5.30307
2023-07-07;5.30331
2023-07-06;5.31659
2023-07-05;5.3441
2023-07-04;5.34472
2023-07-03;5.34515
2023-07-02;5.32945
2023-07-01;5.3297
2023-06-30;5.32994
2023-06-29;5.32162
2023-06-28;5.31268
2023-06-27;5.30572
2023-06-26;5.31836
2023-06-25;5.31048
2023-06-24;5.31073
2023-06-23;5.31097
2023-06-22;5.30829
2023-06-21;5.32633
2023-06-20;5.338
2023-06-19;5.34763
2023-06-18;5.34631
2023-06-17;5.34655
2023-06-15;5.34009
2023-06-14;5.35557
2023-06-13;5.31334
2023-06-12;5.36568
2023-06-11;5.35676
2023-06-10;5.357
2023-06-09;5.35725
2023-06-08;5.35734
2023-06-07;5.37301
2023-06-06;5.37224
2023-06-05;5.35996
2023-06-04;5.35263
2023-06-03;5.35287
2023-06-02;5.35312
2023-06-01;5.33982
2023-05-31;5.33266
2023-05-30;5.32987
2023-05-29;5.32792
2023-05-28;5.32285
2023-05-27;5.32309
2023-05-26;5.32334
2023-05-25;5.324
2023-05-24;5.33388
2023-05-23;5.34804
2023-05-22;5.34462
2023-05-21;5.34857
2023-05-20;5.34881
2023-05-18;5.34543
2023-05-17;5.34138
2023-05-16;5.34352
2023-05-15;5.35309
2023-05-14;5.34605
2023-05-13;5.34629
2023-05-12;5.34654
2023-05-11;5.33689
2023-05-10;5.33323
2023-05-09;5.33859
2023-05-08;5.33416
2023-05-07;5.32782
2023-05-06;5.32807
2023-05-05;5.32832
2023-05-04;5.31761
2023-05-03;5.3187
2023-05-02;5.32718
2023-05-01;5.32392
2023-04-30;5.32417
2023-04-29;5.32441
2023-04-28;5.32466
2023-04-27;5.3115
2023-04-26;5.30588
2023-04-25;5.30588
2023-04-24;5.3171
2023-04-23;5.3217
2023-04-22;5.32194
2023-04-21;5.32219
2023-04-20;5.33669
2023-04-19;5.34274
2023-04-18;5.34881
2023-04-17;5.35164
2023-04-16;5.33911
2023-04-15;5.33935
2023-04-14;5.3396
2023-04-13;5.33694
2023-04-12;5.33705
2023-04-11;5.34838
2023-04-10;5.3423
2023-04-09;5.33931
2023-04-08;5.33955
2023-04-07;5.3398
2023-04-06;5.33762
2023-04-05;5.33846
2023-04-04;5.33167
2023-04-03;5.33842
2023-04-02;5.32672
2023-04-01;5.32696
2023-03-31;5.32721
2023-03-30;5.31287
2023-03-29;5.31218
2023-03-28;5.3007
2023-03-27;5.30642
2023-03-26;5.30768
2023-03-25;5.30793
2023-03-24;5.30817
2023-03-23;5.28597
2023-03-22;5.28324
2023-03-21;5.29479
2023-03-20;5.3039
2023-03-19;5.31236
2023-03-18;5.31261
2023-03-17;5.31285
2023-03-16;5.31602
2023-03-15;5.31438
2023-03-14;5.29693
2023-03-13;5.29436
2023-03-12;5.31911
2023-03-11;5.31935
2023-03-10;5.3196
2023-03-09;5.33442
2023-03-08;5.35094
2023-03-07;5.35701
2023-03-06;5.35371
2023-03-05;5.35598
2023-03-04;5.35623
2023-03-03;5.35648
2023-03-02;5.34459
2023-03-01;5.33586
2023-02-28;5.34421
2023-02-27;5.35034
2023-02-26;5.35378
2023-02-25;5.35403
2023-02-24;5.35451
2023-02-23;5.35354
2023-02-22;5.34592
2023-02-21;5.34907
2023-02-20;5.35375
2023-02-19;5.35333
2023-02-18;5.35358
2023-02-17;5.35383
2023-02-16;5.36946
2023-02-15;5.37243
2023-02-14;5.37101
2023-02-13;5.37315
2023-02-12;5.36961
2023-02-11;5.36986
2023-02-10;5.37011
2023-02-09;5.37678
2023-02-08;5.38473
2023-02-07;5.37636
2023-02-06;5.37336
2023-02-05;5.37111
2023-02-04;5.37136
2023-02-03;5.37161
2023-02-02;5.36134
2023-02-01;5.34079
