date;marketPrice
2024-10-20;1.51844
2024-10-19;1.51851
2024-10-18;1.51229
2024-10-17;1.51058
2024-10-16;1.50837
2024-10-15;1.50918
2024-10-14;1.50838
2024-10-13;1.50844
2024-10-12;1.5085
2024-10-11;1.50496
2024-10-10;1.50143
2024-10-09;1.50067
2024-10-08;1.50787
2024-10-07;1.50999
2024-10-06;1.51005
2024-10-05;1.51011
2024-10-04;1.5094
2024-10-03;1.50928
2024-10-02;1.50861
2024-10-01;1.50006
2024-09-30;1.50413
2024-09-29;1.5042
2024-09-28;1.50426
2024-09-27;1.50536
2024-09-26;1.49864
2024-09-25;1.50107
2024-09-24;1.49414
2024-09-23;1.49207
2024-09-22;1.49213
2024-09-21;1.49219
2024-09-20;1.49314
2024-09-19;1.48886
2024-09-18;1.48933
2024-09-17;1.4883
2024-09-16;1.48737
2024-09-15;1.48743
2024-09-14;1.48749
2024-09-13;1.48271
2024-09-12;1.47619
2024-09-11;1.47465
2024-09-10;1.4745
2024-09-09;1.47289
2024-09-08;1.47295
2024-09-07;1.47301
2024-09-06;1.4766
2024-09-05;1.47594
2024-09-04;1.47858
2024-09-03;1.48188
2024-09-02;1.48335
2024-09-01;1.48341
2024-08-31;1.48363
2024-08-30;1.48406
2024-08-29;1.47971
2024-08-28;1.48164
2024-08-27;1.4838
2024-08-26;1.48377
2024-08-25;1.48384
2024-08-24;1.4839
2024-08-23;1.47889
2024-08-22;1.48237
2024-08-21;1.48138
2024-08-20;1.48233
2024-08-19;1.48033
2024-08-18;1.48039
2024-08-17;1.48045
2024-08-16;1.47447
2024-08-15;1.46868
2024-08-14;1.47047
2024-08-13;1.46822
2024-08-12;1.46512
2024-08-11;1.46518
2024-08-10;1.46524
2024-08-09;1.46231
2024-08-08;1.46231
2024-08-07;1.45858
2024-08-06;1.45755
2024-08-05;1.46887
2024-08-04;1.46893
2024-08-03;1.46899
2024-08-02;1.48065
2024-08-01;1.48325
2024-07-31;1.47359
2024-07-30;1.47127
2024-07-29;1.46952
2024-07-28;1.46958
2024-07-27;1.46964
2024-07-26;1.46731
2024-07-25;1.47916
2024-07-24;1.48215
2024-07-23;1.48188
2024-07-22;1.48197
2024-07-21;1.48203
2024-07-20;1.4821
2024-07-19;1.48744
2024-07-18;1.48962
2024-07-17;1.49402
2024-07-16;1.48957
2024-07-15;1.49017
2024-07-14;1.49023
2024-07-13;1.49029
2024-07-12;1.49077
2024-07-11;1.48431
2024-07-10;1.48096
2024-07-09;1.48104
2024-07-08;1.48127
2024-07-07;1.48133
2024-07-06;1.48139
2024-07-05;1.47757
2024-07-04;1.46999
2024-07-03;1.46298
2024-07-02;1.46391
2024-07-01;1.47343
2024-06-30;1.47349
2024-06-29;1.47355
2024-06-28;1.46583
2024-06-27;1.46559
2024-06-26;1.46861
2024-06-25;1.46946
2024-06-24;1.46898
2024-06-23;1.46904
2024-06-22;1.4691
2024-06-21;1.47164
2024-06-20;1.46775
2024-06-19;1.47613
2024-06-18;1.47354
2024-06-17;1.4752
