date;marketPrice
2024-04-28;5.42847
2024-04-27;5.42871
2024-04-26;5.39323
2024-04-25;5.42054
2024-04-24;5.40518
2024-04-23;5.38681
2024-04-22;5.38639
2024-04-21;5.38664
2024-04-20;5.38688
2024-04-19;5.392
2024-04-18;5.39381
2024-04-17;5.40858
2024-04-16;5.48417
2024-04-15;5.5224
2024-04-14;5.52265
2024-04-13;5.5229
2024-04-12;5.48874
2024-04-11;5.47014
2024-04-10;5.46853
2024-04-09;5.47135
2024-04-08;5.44335
2024-04-07;5.4436
2024-04-06;5.44384
2024-04-05;5.45614
2024-04-04;5.45807
2024-04-03;5.4369
2024-04-02;5.41158
2024-04-01;5.40994
2024-03-31;5.41015
2024-03-30;5.4104
2024-03-29;5.40633
2024-03-28;5.36888
2024-03-27;5.35955
2024-03-26;5.35529
2024-03-25;5.3606
2024-03-24;5.36084
2024-03-23;5.36109
2024-03-22;5.3605
2024-03-21;5.31464
2024-03-20;5.30649
2024-03-19;5.30085
2024-03-18;5.30496
2024-03-17;5.3052
2024-03-16;5.30544
2024-03-15;5.30645
2024-03-14;5.30272
2024-03-13;5.28014
2024-03-12;5.27521
2024-03-11;5.28109
2024-03-10;5.28133
2024-03-09;5.28157
2024-03-08;5.27852
2024-03-07;5.25522
2024-03-06;5.24157
2024-03-05;5.24167
2024-03-04;5.23508
2024-03-03;5.23532
2024-03-02;5.23555
2024-03-01;5.19576
2024-02-29;5.1934
2024-02-28;5.20935
2024-02-27;5.20739
2024-02-26;5.21935
2024-02-25;5.21958
2024-02-24;5.21982
2024-02-23;5.22451
2024-02-22;5.20097
2024-02-21;5.20492
2024-02-20;5.20802
2024-02-19;5.21029
2024-02-18;5.21053
2024-02-17;5.21077
2024-02-16;5.21077
2024-02-15;5.18639
2024-02-14;5.16578
2024-02-13;5.14653
2024-02-12;5.1969
2024-02-11;5.17192
2024-02-10;5.17215
2024-02-09;5.17239
2024-02-08;5.18417
2024-02-07;5.18804
2024-02-06;5.1992
2024-02-05;5.16472
2024-02-04;5.15671
2024-02-03;5.15695
2024-02-02;5.15718
2024-02-01;5.15451
2024-01-31;5.14515
2024-01-30;5.13738
2024-01-29;5.13982
2024-01-28;5.11565
2024-01-27;5.11588
2024-01-26;5.11612
2024-01-25;5.098
2024-01-24;5.09219
2024-01-23;5.06014
2024-01-22;5.05159
2024-01-21;5.04329
2024-01-20;5.04352
2024-01-19;5.04375
2024-01-18;5.04086
2024-01-17;5.04532
2024-01-16;5.09809
2024-01-15;5.12286
2024-01-14;5.12726
2024-01-13;5.1275
2024-01-12;5.12773
2024-01-11;5.08659
2024-01-10;5.08928
2024-01-09;5.0995
2024-01-08;5.09934
2023-01-07;5.12132
2024-01-06;5.12156
2024-01-05;5.12179
2024-01-04;5.12241
2024-01-03;5.12264
2024-01-02;5.14671
2024-01-01;5.14815
2023-12-31;5.14887
2023-12-30;5.14841
2023-12-29;5.14865
2023-12-28;5.13514
2023-12-27;5.12449
2023-12-26;5.12065
2023-12-25;5.11756
2023-12-24;5.11759
2023-12-23;5.11782
2023-12-22;5.11805
2023-12-21;5.11732
2023-12-20;5.12604
2023-12-19;5.12606
2023-12-18;5.10077
2023-12-17;5.11202
2023-12-16;5.11226
2023-12-15;5.11249
2023-12-14;5.10785
2023-12-13;5.06347
2023-12-12;5.06158
2023-12-11;5.0789
2023-12-10;5.07703
2023-12-09;5.07726
2023-12-08;5.0775
2023-12-07;5.07332
2023-12-06;5.084
2023-12-05;5.07703
2023-12-04;5.08485
2023-12-03;5.09155
2023-12-02;5.09178
2023-12-01;5.09202
2023-11-30;5.07193
2023-11-29;5.05228
2023-11-28;5.0514
2023-11-27;5.03947
2023-11-26;5.043
2023-11-25;5.04323
2023-11-24;5.04346
2023-11-23;5.03576
2023-11-22;5.02841
2023-11-21;5.01883
2023-11-20;5.01056
2023-11-19;5.00481
2023-11-18;5.00504
2023-11-17;5.00527
2023-11-16;4.99457
2023-11-15;5.00565
2023-11-14;4.97798
2023-11-13;4.96612
2023-11-12;4.9381
