date;marketPrice
2024-12-23;5.28121
2024-12-22;5.28137
2024-12-21;5.28154
2024-12-20;5.27297
2024-12-19;5.3375
2024-12-18;5.33146
2024-12-17;5.34683
2024-12-16;5.34409
2024-12-15;5.34426
2024-12-14;5.34442
2024-12-13;5.36585
2024-12-12;5.37601
2024-12-11;5.35415
2024-12-10;5.35628
2024-12-09;5.35531
2024-12-08;5.35548
2024-12-07;5.35565
2024-12-06;5.35221
2024-12-05;5.35011
2024-12-04;5.33493
2024-12-03;5.33681
2024-12-02;5.30849
2024-12-01;5.30865
2024-11-30;5.30882
2024-11-29;5.28844
2024-11-28;5.27265
2024-11-27;5.30332
2024-11-26;5.30159
2024-11-25;5.30842
2024-11-24;5.30859
2024-11-23;5.30876
2024-11-22;5.26485
2024-11-21;5.22003
2024-11-20;5.22152
2024-11-19;5.22431
2024-11-18;5.20873
2024-11-17;5.20889
2024-11-16;5.20906
2024-11-15;5.25513
2024-11-14;5.25684
2024-11-13;5.24753
2024-11-12;5.26978
2024-11-11;5.23407
2024-11-10;5.23424
2024-11-09;5.2344
2024-11-08;5.22206
2024-11-07;5.09306
2024-11-06;5.09322
2024-11-05;5.07465
2024-11-04;5.09867
2024-11-03;5.09883
2024-11-02;5.09899
2024-11-01;5.07095
2024-10-31;5.13021
2024-10-30;5.15478
2024-10-29;5.15494
2024-10-28;5.15679
2024-10-27;5.15695
2024-10-26;5.15711
2024-10-25;5.14633
2024-10-24;5.15228
2024-10-23;5.16676
2024-10-22;5.16142
2024-10-21;5.18672
2024-10-20;5.18689
2024-10-19;5.18705
2024-10-18;5.18569
2024-10-17;5.15817
2024-10-16;5.15373
2024-10-15;5.16303
2024-10-14;5.13863
2024-10-13;5.13879
2024-10-12;5.13895
2024-10-11;5.12527
2024-10-10;5.11677
2024-10-09;5.09186
2024-10-08;5.10873
2024-10-07;5.09787
2024-10-06;5.09803
2024-10-05;5.09819
2024-10-04;5.07603
2024-10-03;5.06827
2024-10-02;5.06843
2024-10-01;5.05648
2024-09-30;5.06654
2024-09-29;5.0667
2024-09-28;5.06685
2024-09-27;5.05414
2024-09-26;5.02958
2024-09-25;5.03203
2024-09-24;5.01553
2024-09-23;4.98815
2024-09-22;4.98831
2024-09-21;4.98846
2024-09-20;5.01014
2024-09-19;4.97681
2024-09-18;4.97697
2024-09-17;4.95588
2024-09-16;4.96992
2024-09-15;4.97008
2024-09-14;4.97023
2024-09-13;4.94042
2024-09-12;4.88827
2024-09-11;4.89916
2024-09-10;4.89931
