date;marketPrice
2024-04-04;6.71357
2024-04-03;6.70873
2024-04-02;6.71046
2024-04-01;6.70799
2024-03-31;6.70846
2024-03-30;6.70862
2024-03-29;6.7085
2024-03-28;6.69243
2024-03-27;6.69518
2024-03-26;6.69303
2024-03-25;6.67897
2024-03-24;6.67913
2024-03-23;6.6793
2024-03-22;6.69363
2024-03-21;6.67854
2024-03-20;6.66685
2024-03-19;6.66362
2024-03-18;6.66736
2024-03-17;6.66755
2024-03-16;6.66775
2024-03-15;6.66876
2024-03-14;6.67379
2024-03-13;6.66401
2024-03-12;6.67318
2024-03-11;6.67254
2024-03-10;6.67273
2024-03-09;6.67293
2024-03-08;6.66761
2024-03-07;6.64904
2024-03-06;6.63843
2024-03-05;6.63364
2024-03-04;6.62737
2024-03-03;6.62757
2024-03-02;6.62776
2024-03-01;6.61225
2024-02-29;6.6091
2024-02-28;6.60924
2024-02-27;6.61163
2024-02-26;6.61736
2024-02-25;6.61755
2024-02-24;6.61775
2024-02-23;6.61005
2024-02-22;6.60438
2024-02-21;6.60847
2024-02-20;6.60808
2024-02-19;6.60512
2024-02-18;6.60531
2024-02-17;6.60551
2024-02-16;6.60551
2024-02-15;6.60333
2024-02-14;6.59582
2024-02-13;6.5863
2024-02-12;6.60802
2024-02-11;6.59862
2024-02-10;6.59882
2024-02-09;6.59903
2024-02-08;6.60428
2024-02-07;6.60588
2024-02-06;6.60453
2024-02-05;6.6015
2024-02-04;6.6069
2024-02-03;6.6071
2024-02-02;6.60731
2024-02-01;6.61412
2024-01-31;6.60782
2024-01-30;6.59707
2024-01-29;6.59978
2024-01-28;6.58288
2024-01-27;6.58308
2024-01-26;6.58329
2024-01-25;6.57536
2024-01-24;6.56721
2024-01-23;6.56097
2024-01-22;6.56245
2024-01-21;6.55885
2024-01-20;6.55906
2024-01-19;6.55926
2024-01-18;6.55528
2024-01-17;6.55927
2024-01-16;6.58073
2024-01-15;6.5892
2024-01-14;6.58834
2024-01-13;6.58855
2024-01-12;6.58875
2024-01-11;6.57099
2024-01-10;6.5672
2024-01-09;6.56763
2024-01-08;6.57219
2023-01-07;6.57444
2024-01-06;6.57465
2024-01-05;6.57485
2024-01-04;6.57627
2024-01-03;6.58391
2024-01-02;6.59622
2024-01-01;6.60554
2023-12-31;6.60836
2023-12-30;6.58822
2023-12-29;6.58843
2023-12-28;6.59368
2023-12-27;6.58857
2023-12-26;6.5831
2023-12-25;6.58027
2023-12-24;6.58125
2023-12-23;6.58146
2023-12-22;6.58166
2023-12-21;6.58177
2023-12-20;6.57741
2023-12-19;6.56385
2023-12-18;6.5542
2023-12-17;6.55378
2023-12-16;6.55399
2023-12-15;6.55419
2023-12-14;6.54492
2023-12-13;6.51873
2023-12-12;6.51041
2023-12-11;6.50762
2023-12-10;6.51451
2023-12-09;6.51471
2023-12-08;6.51492
2023-12-07;6.52552
2023-12-06;6.52326
2023-12-05;6.49853
2023-12-04;6.48718
2023-12-03;6.48998
2023-12-02;6.49018
2023-12-01;6.49038
2023-11-30;6.47596
2023-11-29;6.46443
2023-11-28;6.45649
2023-11-27;6.44777
2023-11-26;6.43678
2023-11-25;6.43698
2023-11-24;6.43718
2023-11-23;6.43812
2023-11-22;6.43857
2023-11-21;6.43845
2023-11-20;6.42501
2023-11-19;6.42225
2023-11-18;6.42245
2023-11-17;6.42265
2023-11-16;6.42295
2023-11-15;6.40868
2023-11-14;6.39281
2023-11-13;6.38439
2023-11-12;6.38439
2023-11-11;6.38459
2023-11-10;6.38479
2023-11-09;6.40331
2023-11-08;6.40047
2023-11-07;6.39886
2023-11-06;6.39632
2023-11-05;6.39603
2023-11-04;6.39622
2023-11-03;6.39642
2023-11-02;6.37537
2023-11-01;6.36367
2023-10-31;6.35308
2023-10-30;6.34605
2023-10-29;6.34689
2023-10-28;6.34707
2023-10-27;6.34724
2023-10-26;6.34395
2023-10-25;6.34172
2023-10-24;6.34171
2023-10-23;6.33209
2023-10-22;6.33686
2023-10-21;6.33704
2023-10-20;6.33721
2023-10-19;6.33618
2023-10-18;6.34683
2023-10-17;6.35472
2023-10-16;6.36641
2023-10-15;6.36829
2023-10-14;6.36847
2023-10-13;6.36865
2023-10-12;6.36193
2023-10-11;6.36084
2023-10-10;6.34606
2023-10-09;6.33413
2023-10-08;6.32477
2023-10-07;6.32495
2023-10-06;6.32512
2023-10-05;6.31834
2023-10-04;6.31962
2023-10-03;6.33868
2023-10-02;6.36377
2023-10-01;6.35815
2023-09-30;6.35832
2023-09-29;6.3585
2023-09-28;6.35816
2023-09-27;6.3793
2023-09-26;6.38561
2023-09-25;6.40317
2023-09-24;6.41046
2023-09-23;6.41064
2023-09-22;6.41082
2023-09-21;6.40793
2023-09-20;6.4139
2023-09-19;6.41538
2023-09-18;6.41974
2023-09-17;6.42871
2023-09-16;6.42889
2023-09-15;6.42907
2023-09-14;6.43108
2023-09-13;6.4104
2023-09-12;6.41052
2023-09-11;6.41202
2023-09-10;6.41064
2023-09-09;6.41082
2023-09-08;6.411
2023-09-07;6.40879
2023-09-06;6.40486
2023-09-05;6.41641
2023-09-04;6.427
2023-09-03;6.43156
2023-09-02;6.43174
2023-09-01;6.43192
2023-08-31;6.43103
2023-08-30;6.42615
2023-08-29;6.42758
2023-08-28;6.41591
2023-08-27;6.41899
2023-08-26;6.41917
2023-08-25;6.41935
2023-08-24;6.42256
2023-08-23;6.41134
2023-08-22;6.39489
2023-08-21;6.38592
2023-08-20;6.38694
2023-08-19;6.38711
2023-08-18;6.38728
2023-08-17;6.394
2023-08-16;6.40056
2023-08-15;6.40567
2023-08-14;6.41336
2023-08-13;6.41516
2023-08-12;6.41534
2023-08-11;6.41551
2023-08-10;6.42368
2023-08-09;6.4245
2023-08-08;6.4241
2023-08-07;6.41843
2023-08-06;6.42152
2023-08-05;6.4217
2023-08-04;6.42187
2023-08-03;6.42435
2023-08-02;6.43233
2023-08-01;6.44797
2023-07-31;6.44875
2023-07-30;6.43915
2023-07-29;6.43933
2023-07-28;6.4395
2023-07-27;6.45866
2023-07-26;6.45628
2023-07-25;6.45949
2023-07-24;6.4523
2023-07-23;6.44152
2023-07-22;6.44169
2023-07-21;6.44187
2023-07-20;6.44261
2023-07-19;6.43923
2023-07-18;6.43176
2023-07-17;6.42063
